value,error,error_size
2.111804709313816630e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.896017227819316275e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.465480255062593784e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.922978342178101130e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.994431769357575490e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.862180690539602779e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.687894208544250674e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.006804410442165221e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.996809034622775769e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.900534036321708342e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.045685104206268790e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.135612421353767942e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.338436564144396357e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.007158398905096774e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.028452085193948662e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.196498618236910971e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.760355722653764232e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.006183587521898559e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.083657229987203152e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.601942202264593007e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.008766717103492638e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.095586074423219003e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.186977018779529303e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.005897292546206856e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.464963830955205282e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.693651331898196588e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.923799476498776784e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.281170129954252701e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.700274338437899146e+01,0.000000000000000000e+00,0.000000000000000000e+00
