value,error
1.814279772475073216e+01,0.000000000000000000e+00
1.837624856449133048e+01,0.000000000000000000e+00
1.916375417710294471e+01,0.000000000000000000e+00
2.179884077054997960e+01,0.000000000000000000e+00
2.314200555695418160e+01,0.000000000000000000e+00
1.787934306387970906e+01,0.000000000000000000e+00
2.162409785962012165e+01,0.000000000000000000e+00
1.926567933077608785e+01,0.000000000000000000e+00
2.269588500357470195e+01,0.000000000000000000e+00
2.085898133207789229e+01,0.000000000000000000e+00
2.123868076781371173e+01,0.000000000000000000e+00
2.081165030280131845e+01,0.000000000000000000e+00
2.171712574653703598e+01,0.000000000000000000e+00
1.389408419991351806e+01,0.000000000000000000e+00
1.676008017977786579e+01,0.000000000000000000e+00
2.345465495973944670e+01,0.000000000000000000e+00
1.801689063571536664e+01,0.000000000000000000e+00
1.852499851186722424e+01,0.000000000000000000e+00
1.838610420542817891e+01,0.000000000000000000e+00
1.832341060287614809e+01,0.000000000000000000e+00
1.942310173078449864e+01,0.000000000000000000e+00
2.058891565501376064e+01,0.000000000000000000e+00
1.792566021672706711e+01,0.000000000000000000e+00
2.371808182967403766e+01,0.000000000000000000e+00
2.111799798200664213e+01,0.000000000000000000e+00
2.257327820247487438e+01,0.000000000000000000e+00
1.981002268325376647e+01,0.000000000000000000e+00
1.799735838465038995e+01,0.000000000000000000e+00
1.913188780697471003e+01,0.000000000000000000e+00
2.084587571838451581e+01,0.000000000000000000e+00
1.957193854640293296e+01,0.000000000000000000e+00
1.949689695312368443e+01,0.000000000000000000e+00
2.257987626083080102e+01,0.000000000000000000e+00
2.362134501111321683e+01,0.000000000000000000e+00
2.058895058036678449e+01,0.000000000000000000e+00
2.231831241360766427e+01,0.000000000000000000e+00
2.028322790720719127e+01,0.000000000000000000e+00
2.095319214296669941e+01,0.000000000000000000e+00
2.331360477164797373e+01,0.000000000000000000e+00
1.786763673131398633e+01,0.000000000000000000e+00
1.959933264434576827e+01,0.000000000000000000e+00
1.982983053523533101e+01,0.000000000000000000e+00
2.088849034136896421e+01,0.000000000000000000e+00
1.773586368979787764e+01,0.000000000000000000e+00
1.986532815017758224e+01,0.000000000000000000e+00
1.759993529213704022e+01,0.000000000000000000e+00
1.875194419493553610e+01,0.000000000000000000e+00
1.847898391001040608e+01,0.000000000000000000e+00
2.257547992173331863e+01,0.000000000000000000e+00
1.884749182339410822e+01,0.000000000000000000e+00
1.808268635157759263e+01,0.000000000000000000e+00
1.719192624827224947e+01,0.000000000000000000e+00
1.874003512079990941e+01,0.000000000000000000e+00
1.822030159021916518e+01,0.000000000000000000e+00
2.451368789564815387e+01,0.000000000000000000e+00
1.440583687409863600e+01,0.000000000000000000e+00
2.055712178848576954e+01,0.000000000000000000e+00
2.275323356666553920e+01,0.000000000000000000e+00
2.362354544761637598e+01,0.000000000000000000e+00
2.143853275110057055e+01,0.000000000000000000e+00
1.824002746529893315e+01,0.000000000000000000e+00
2.105398057511331800e+01,0.000000000000000000e+00
2.131401319176028153e+01,0.000000000000000000e+00
2.297962841222547326e+01,0.000000000000000000e+00
2.084254820633518079e+01,0.000000000000000000e+00
1.909496648664739382e+01,0.000000000000000000e+00
2.174100264800213012e+01,0.000000000000000000e+00
1.738121890785397383e+01,0.000000000000000000e+00
1.843947706923401597e+01,0.000000000000000000e+00
2.154446278754814870e+01,0.000000000000000000e+00
1.983799468572803093e+01,0.000000000000000000e+00
1.988012506857632644e+01,0.000000000000000000e+00
1.726873424232946164e+01,0.000000000000000000e+00
2.236896837251855885e+01,0.000000000000000000e+00
2.139971474922871408e+01,0.000000000000000000e+00
1.942485605212691979e+01,0.000000000000000000e+00
1.872881744254674174e+01,0.000000000000000000e+00
1.827737410534663809e+01,0.000000000000000000e+00
1.915887521290458295e+01,0.000000000000000000e+00
2.051270405753879089e+01,0.000000000000000000e+00
2.012296715269954106e+01,0.000000000000000000e+00
2.232121712052720142e+01,0.000000000000000000e+00
2.243409961538117514e+01,0.000000000000000000e+00
2.191244691665222533e+01,0.000000000000000000e+00
2.099513587891883404e+01,0.000000000000000000e+00
1.963325256710232125e+01,0.000000000000000000e+00
2.290593568146753967e+01,0.000000000000000000e+00
1.592273400414083895e+01,0.000000000000000000e+00
2.197046100877966524e+01,0.000000000000000000e+00
2.070641793933382857e+01,0.000000000000000000e+00
2.227607672762829694e+01,0.000000000000000000e+00
1.999263722305656898e+01,0.000000000000000000e+00
2.395843794672936511e+01,0.000000000000000000e+00
2.054813189197199463e+01,0.000000000000000000e+00
2.272316339320719436e+01,0.000000000000000000e+00
1.937241680442217628e+01,0.000000000000000000e+00
2.267742547261898167e+01,0.000000000000000000e+00
2.161152831478315051e+01,0.000000000000000000e+00
2.073309997272326299e+01,0.000000000000000000e+00
2.076740163887016877e+01,0.000000000000000000e+00
1.698301879463881647e+01,0.000000000000000000e+00
1.806686663872167742e+01,0.000000000000000000e+00
2.130000023667683706e+01,0.000000000000000000e+00
2.257731739548223970e+01,0.000000000000000000e+00
1.815241410369055330e+01,0.000000000000000000e+00
1.682612958884741872e+01,0.000000000000000000e+00
1.741698031203111796e+01,0.000000000000000000e+00
1.650626285631081203e+01,0.000000000000000000e+00
7.072097121359274752e+01,0.000000000000000000e+00
6.811788417855899525e+01,0.000000000000000000e+00
6.815597319685852540e+01,0.000000000000000000e+00
6.687960719019174860e+01,0.000000000000000000e+00
7.382115302438009508e+01,0.000000000000000000e+00
7.160706797293242687e+01,0.000000000000000000e+00
7.313461426828823164e+01,0.000000000000000000e+00
7.077178485232855110e+01,0.000000000000000000e+00
6.417296724779495776e+01,0.000000000000000000e+00
6.999003276218483904e+01,0.000000000000000000e+00
7.022106764513280552e+01,0.000000000000000000e+00
6.779323255615082644e+01,0.000000000000000000e+00
7.790370828240428125e+01,0.000000000000000000e+00
7.818757010429995091e+01,0.000000000000000000e+00
8.001978442631155986e+01,0.000000000000000000e+00
7.847338119690301994e+01,0.000000000000000000e+00
7.631841918638235711e+01,0.000000000000000000e+00
7.323894963401355085e+01,0.000000000000000000e+00
7.905263379001269186e+01,0.000000000000000000e+00
8.173430954290981276e+01,0.000000000000000000e+00
7.715649004466455096e+01,0.000000000000000000e+00
7.874451260921759399e+01,0.000000000000000000e+00
7.334486811748880086e+01,0.000000000000000000e+00
7.663984863289864791e+01,0.000000000000000000e+00
7.749182452415033140e+01,0.000000000000000000e+00
7.825865633980902203e+01,0.000000000000000000e+00
7.783789184734115452e+01,0.000000000000000000e+00
8.036347879418336504e+01,0.000000000000000000e+00
7.786693208589295523e+01,0.000000000000000000e+00
7.684844404779592253e+01,0.000000000000000000e+00
7.829048849829285928e+01,0.000000000000000000e+00
7.774889888454292475e+01,0.000000000000000000e+00
