value,error
2.246041287778045259e+01,0.000000000000000000e+00
1.945532170545642003e+01,0.000000000000000000e+00
1.951894736869891389e+01,0.000000000000000000e+00
2.229086845951675855e+01,0.000000000000000000e+00
1.804076082408553461e+01,0.000000000000000000e+00
2.405991909042139554e+01,0.000000000000000000e+00
1.777599007389845909e+01,0.000000000000000000e+00
2.308645032935007535e+01,0.000000000000000000e+00
1.650369956062004917e+01,0.000000000000000000e+00
1.660513203742935673e+01,0.000000000000000000e+00
2.000691862083640515e+01,0.000000000000000000e+00
2.069558634389727558e+01,0.000000000000000000e+00
1.980595076642547525e+01,0.000000000000000000e+00
2.210248647273843403e+01,0.000000000000000000e+00
2.300332377535406181e+01,0.000000000000000000e+00
1.983931620701357446e+01,0.000000000000000000e+00
1.876547521777231609e+01,0.000000000000000000e+00
1.756249851049107491e+01,0.000000000000000000e+00
2.077125443122954351e+01,0.000000000000000000e+00
1.792175342089931789e+01,0.000000000000000000e+00
2.184072945809223398e+01,0.000000000000000000e+00
2.033805097676134466e+01,0.000000000000000000e+00
2.217832693997921112e+01,0.000000000000000000e+00
1.771457014616769499e+01,0.000000000000000000e+00
2.338335881519526893e+01,0.000000000000000000e+00
1.736311569631111951e+01,0.000000000000000000e+00
1.812947003340589092e+01,0.000000000000000000e+00
1.943105808787417743e+01,0.000000000000000000e+00
1.967617443876975614e+01,0.000000000000000000e+00
1.914774856023563032e+01,0.000000000000000000e+00
1.938444937367589915e+01,0.000000000000000000e+00
2.056354366543688172e+01,0.000000000000000000e+00
2.034620916148175596e+01,0.000000000000000000e+00
2.327238513920120866e+01,0.000000000000000000e+00
2.221707457544266973e+01,0.000000000000000000e+00
2.063364657732499197e+01,0.000000000000000000e+00
1.705331258819659723e+01,0.000000000000000000e+00
2.193995945763412081e+01,0.000000000000000000e+00
1.898230102482786918e+01,0.000000000000000000e+00
2.126400276798715439e+01,0.000000000000000000e+00
1.850806862558377475e+01,0.000000000000000000e+00
1.926647687019608313e+01,0.000000000000000000e+00
1.618902630486302385e+01,0.000000000000000000e+00
2.226489006666903947e+01,0.000000000000000000e+00
2.056005775070002528e+01,0.000000000000000000e+00
1.517087925959679851e+01,0.000000000000000000e+00
1.898211203762033605e+01,0.000000000000000000e+00
2.036765942731201307e+01,0.000000000000000000e+00
2.123192612949120672e+01,0.000000000000000000e+00
1.993175581260983975e+01,0.000000000000000000e+00
2.055405298362131106e+01,0.000000000000000000e+00
2.335630581076044621e+01,0.000000000000000000e+00
1.721248939344606299e+01,0.000000000000000000e+00
1.964082596546324666e+01,0.000000000000000000e+00
2.380343535387338605e+01,0.000000000000000000e+00
1.884923646310205214e+01,0.000000000000000000e+00
2.228203176840503374e+01,0.000000000000000000e+00
1.672141943214798943e+01,0.000000000000000000e+00
1.873604595116443505e+01,0.000000000000000000e+00
2.130123186123483947e+01,0.000000000000000000e+00
2.468642544956160023e+01,0.000000000000000000e+00
2.508722191056264705e+01,0.000000000000000000e+00
1.962922041589030542e+01,0.000000000000000000e+00
2.024467881582601692e+01,0.000000000000000000e+00
2.004008385308955908e+01,0.000000000000000000e+00
2.206416901970130340e+01,0.000000000000000000e+00
1.616921380784066997e+01,0.000000000000000000e+00
1.885431858720410858e+01,0.000000000000000000e+00
1.958485974443618360e+01,0.000000000000000000e+00
1.871939674383775909e+01,0.000000000000000000e+00
2.184133073990778229e+01,0.000000000000000000e+00
1.730454263637678380e+01,0.000000000000000000e+00
1.950664477398542473e+01,0.000000000000000000e+00
1.911237445326543494e+01,0.000000000000000000e+00
1.877188755281291677e+01,0.000000000000000000e+00
1.914954534095427974e+01,0.000000000000000000e+00
1.914102744122401134e+01,0.000000000000000000e+00
1.828128228788148135e+01,0.000000000000000000e+00
1.948449034905461730e+01,0.000000000000000000e+00
2.116638106095429706e+01,0.000000000000000000e+00
2.264789705635011785e+01,0.000000000000000000e+00
1.866412579108105518e+01,0.000000000000000000e+00
1.754738137787717989e+01,0.000000000000000000e+00
1.743959428039343251e+01,0.000000000000000000e+00
2.162345056325650816e+01,0.000000000000000000e+00
1.861696210394604378e+01,0.000000000000000000e+00
2.204548636443452736e+01,0.000000000000000000e+00
1.769925742896957388e+01,0.000000000000000000e+00
1.948547133562608380e+01,0.000000000000000000e+00
1.738265177082915258e+01,0.000000000000000000e+00
2.171396624449451451e+01,0.000000000000000000e+00
2.080901209263855733e+01,0.000000000000000000e+00
1.727079662143313854e+01,0.000000000000000000e+00
2.126216137441031151e+01,0.000000000000000000e+00
2.036879075909434889e+01,0.000000000000000000e+00
1.796851119316414369e+01,0.000000000000000000e+00
2.306715396731655687e+01,0.000000000000000000e+00
1.860012263628450313e+01,0.000000000000000000e+00
2.039429139964044424e+01,0.000000000000000000e+00
1.988028911260838782e+01,0.000000000000000000e+00
1.873372419585210125e+01,0.000000000000000000e+00
1.928499690426349744e+01,0.000000000000000000e+00
1.932507836469481788e+01,0.000000000000000000e+00
2.045569318250439039e+01,0.000000000000000000e+00
1.827301959646127827e+01,0.000000000000000000e+00
2.116928420735563776e+01,0.000000000000000000e+00
1.886542141339107204e+01,0.000000000000000000e+00
2.159347293013629709e+01,0.000000000000000000e+00
6.995794888518025800e+01,0.000000000000000000e+00
7.236749254742480275e+01,0.000000000000000000e+00
6.512192604973623133e+01,0.000000000000000000e+00
7.065612022995875918e+01,0.000000000000000000e+00
6.464166128353861041e+01,0.000000000000000000e+00
6.892728561393343512e+01,0.000000000000000000e+00
6.651553867767439954e+01,0.000000000000000000e+00
7.059473422117781638e+01,0.000000000000000000e+00
7.141959252727301077e+01,0.000000000000000000e+00
6.557758038185181704e+01,0.000000000000000000e+00
