value,error
1.810264690283472078e+01,0.000000000000000000e+00
2.151377692334018121e+01,0.000000000000000000e+00
2.010160524069142696e+01,0.000000000000000000e+00
1.804421337900372180e+01,0.000000000000000000e+00
2.087382246291990739e+01,0.000000000000000000e+00
2.016404740323335076e+01,0.000000000000000000e+00
2.125821157028846287e+01,0.000000000000000000e+00
1.905525771719072026e+01,0.000000000000000000e+00
1.827086530019395028e+01,0.000000000000000000e+00
1.858651619575546121e+01,0.000000000000000000e+00
2.040495968245055991e+01,0.000000000000000000e+00
1.961948061913851049e+01,0.000000000000000000e+00
2.273036206401536319e+01,0.000000000000000000e+00
2.203097097288066308e+01,0.000000000000000000e+00
2.252955724389546788e+01,0.000000000000000000e+00
2.059410841867459396e+01,0.000000000000000000e+00
2.016440446645715667e+01,0.000000000000000000e+00
2.202299544806733778e+01,0.000000000000000000e+00
2.431772341939392135e+01,0.000000000000000000e+00
1.810443860388772563e+01,0.000000000000000000e+00
2.219551616946265327e+01,0.000000000000000000e+00
2.193540833980670612e+01,0.000000000000000000e+00
2.112595242324653810e+01,0.000000000000000000e+00
2.084619018872827567e+01,0.000000000000000000e+00
2.042676716289146199e+01,0.000000000000000000e+00
2.012988929730467547e+01,0.000000000000000000e+00
2.334719023439742003e+01,0.000000000000000000e+00
1.902020876039021857e+01,0.000000000000000000e+00
1.775268979235411493e+01,0.000000000000000000e+00
1.855735456006595641e+01,0.000000000000000000e+00
1.911987981383176205e+01,0.000000000000000000e+00
2.306886104816592820e+01,0.000000000000000000e+00
1.899586932631329006e+01,0.000000000000000000e+00
1.596643286536807338e+01,0.000000000000000000e+00
1.717149888852148720e+01,0.000000000000000000e+00
2.042907281688973242e+01,0.000000000000000000e+00
2.225309187720560899e+01,0.000000000000000000e+00
1.672959904958022292e+01,0.000000000000000000e+00
1.955115667350483832e+01,0.000000000000000000e+00
1.949245677949474143e+01,0.000000000000000000e+00
1.418469458717831522e+01,0.000000000000000000e+00
1.757994081253998075e+01,0.000000000000000000e+00
2.220214182367760714e+01,0.000000000000000000e+00
2.243132181417051640e+01,0.000000000000000000e+00
2.227871870117082764e+01,0.000000000000000000e+00
1.919426306708226804e+01,0.000000000000000000e+00
1.587674673028252315e+01,0.000000000000000000e+00
2.049770623209875353e+01,0.000000000000000000e+00
2.344473502015668487e+01,0.000000000000000000e+00
1.947091069917177819e+01,0.000000000000000000e+00
2.151648138815816225e+01,0.000000000000000000e+00
1.902247571784104352e+01,0.000000000000000000e+00
1.816236425209352490e+01,0.000000000000000000e+00
