value,error
2.282774597900660751e+01,0.000000000000000000e+00
2.196131604491809952e+01,0.000000000000000000e+00
1.938444035939468080e+01,0.000000000000000000e+00
1.639288231253142669e+01,0.000000000000000000e+00
1.900873361353040281e+01,0.000000000000000000e+00
1.752940590682415589e+01,0.000000000000000000e+00
2.031944545951883541e+01,0.000000000000000000e+00
1.917741569893708586e+01,0.000000000000000000e+00
2.036253103120054320e+01,0.000000000000000000e+00
2.073016680456603211e+01,0.000000000000000000e+00
2.046902885529518201e+01,0.000000000000000000e+00
2.072728997809116080e+01,0.000000000000000000e+00
1.721354260016678595e+01,0.000000000000000000e+00
2.128743894444290419e+01,0.000000000000000000e+00
1.887476495682093969e+01,0.000000000000000000e+00
2.175820242455219145e+01,0.000000000000000000e+00
1.834355246650001803e+01,0.000000000000000000e+00
1.673255419413451861e+01,0.000000000000000000e+00
1.837922483875219370e+01,0.000000000000000000e+00
1.873152023491231333e+01,0.000000000000000000e+00
2.150682601498933977e+01,0.000000000000000000e+00
2.159396946418860352e+01,0.000000000000000000e+00
1.956070384358612557e+01,0.000000000000000000e+00
1.909313391592675302e+01,0.000000000000000000e+00
2.227418607352093716e+01,0.000000000000000000e+00
1.874599145692678093e+01,0.000000000000000000e+00
2.029680494554705561e+01,0.000000000000000000e+00
1.968268718403106732e+01,0.000000000000000000e+00
2.043936449952402157e+01,0.000000000000000000e+00
1.998148913995899889e+01,0.000000000000000000e+00
2.289760512260792069e+01,0.000000000000000000e+00
1.969727977707623623e+01,0.000000000000000000e+00
2.104449237018707919e+01,0.000000000000000000e+00
2.067309627647187753e+01,0.000000000000000000e+00
2.057199056477036336e+01,0.000000000000000000e+00
1.967157883275813290e+01,0.000000000000000000e+00
1.834885826109231033e+01,0.000000000000000000e+00
2.230115184625580582e+01,0.000000000000000000e+00
1.958479412465641190e+01,0.000000000000000000e+00
1.834501498260542007e+01,0.000000000000000000e+00
1.833161271851483676e+01,0.000000000000000000e+00
1.781057003755375234e+01,0.000000000000000000e+00
2.139012073997256635e+01,0.000000000000000000e+00
1.927127642239561567e+01,0.000000000000000000e+00
1.923018540675730037e+01,0.000000000000000000e+00
1.655240997506937362e+01,0.000000000000000000e+00
1.935996530446060504e+01,0.000000000000000000e+00
2.117721590192322267e+01,0.000000000000000000e+00
1.897747324704160832e+01,0.000000000000000000e+00
2.071446928560994749e+01,0.000000000000000000e+00
