value,error,error_size
5.109104394329495591e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.202948059521813917e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.020802301993347783e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.072471951907164822e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.398953522537308203e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.409168104472399108e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.342779945507368922e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.260055946843767316e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.690237922812731597e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.552278864178596507e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.691559710251706861e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.854027215887737867e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.698457247431056061e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.675396576011659988e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.106402299318030202e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.181236673055681052e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.743469143112775299e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.971821277380256987e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.841513271787597716e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.202513027297052162e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.312756160974748809e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.583341102618560114e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.726712303356717371e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.735452381629580998e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.510221782080178343e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.769860351845767354e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.301538738771522219e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.455098372736097190e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.874346088882300876e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.016994484445494606e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.669516003802200999e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.184695649888548985e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.283277020737448026e+01,0.000000000000000000e+00,0.000000000000000000e+00
