value,error
4.805523572980001035e+01,0.000000000000000000e+00
5.068272120400051506e+01,0.000000000000000000e+00
5.248063918235476422e+01,0.000000000000000000e+00
5.091156861335574746e+01,0.000000000000000000e+00
4.551499070863261664e+01,0.000000000000000000e+00
4.789467179207910874e+01,0.000000000000000000e+00
5.363517256017506440e+01,0.000000000000000000e+00
5.192129461205483665e+01,0.000000000000000000e+00
4.896319373858092661e+01,0.000000000000000000e+00
5.162138216145022795e+01,0.000000000000000000e+00
5.219927386204997077e+01,0.000000000000000000e+00
5.050541047574174058e+01,0.000000000000000000e+00
4.877824853369165226e+01,0.000000000000000000e+00
4.755476674039118734e+01,0.000000000000000000e+00
4.880399509302140615e+01,0.000000000000000000e+00
5.047167736379140024e+01,0.000000000000000000e+00
4.863205884332682416e+01,0.000000000000000000e+00
4.711145915993991196e+01,0.000000000000000000e+00
5.315313852607922485e+01,0.000000000000000000e+00
5.633711206848307285e+01,0.000000000000000000e+00
5.024065772348843240e+01,0.000000000000000000e+00
5.079362558211726508e+01,0.000000000000000000e+00
5.338594440498777516e+01,0.000000000000000000e+00
5.411955981471528787e+01,0.000000000000000000e+00
5.121353952072584548e+01,0.000000000000000000e+00
5.168042161024187919e+01,0.000000000000000000e+00
4.908011025475347822e+01,0.000000000000000000e+00
5.001727591892034042e+01,0.000000000000000000e+00
5.227298910268135756e+01,0.000000000000000000e+00
5.022318169528307408e+01,0.000000000000000000e+00
5.608694997967135976e+01,0.000000000000000000e+00
5.483025465070925009e+01,0.000000000000000000e+00
5.595552219880761413e+01,0.000000000000000000e+00
5.086064068285826778e+01,0.000000000000000000e+00
5.222695585398418672e+01,0.000000000000000000e+00
5.358838542172209429e+01,0.000000000000000000e+00
5.508189080884315558e+01,0.000000000000000000e+00
5.342812161396940951e+01,0.000000000000000000e+00
5.186783421011764261e+01,0.000000000000000000e+00
5.122851964154315141e+01,0.000000000000000000e+00
5.264815057399695775e+01,0.000000000000000000e+00
5.118087778241008579e+01,0.000000000000000000e+00
5.618695809035067157e+01,0.000000000000000000e+00
5.588099620986758964e+01,0.000000000000000000e+00
5.360787548737934571e+01,0.000000000000000000e+00
5.567191462474832520e+01,0.000000000000000000e+00
5.196843060021299010e+01,0.000000000000000000e+00
5.513899423733570870e+01,0.000000000000000000e+00
5.427843036657836251e+01,0.000000000000000000e+00
5.404236017773686740e+01,0.000000000000000000e+00
5.566947290258358549e+01,0.000000000000000000e+00
5.351384281840250168e+01,0.000000000000000000e+00
5.399259571783684919e+01,0.000000000000000000e+00
5.607027365655241624e+01,0.000000000000000000e+00
5.342568466040142283e+01,0.000000000000000000e+00
5.440028794684255331e+01,0.000000000000000000e+00
5.379211395995034195e+01,0.000000000000000000e+00
5.375372645711841102e+01,0.000000000000000000e+00
5.240531575159672428e+01,0.000000000000000000e+00
5.404466764903806819e+01,0.000000000000000000e+00
5.471398828768940348e+01,0.000000000000000000e+00
5.629110132869033123e+01,0.000000000000000000e+00
5.584026260625780225e+01,0.000000000000000000e+00
5.083144977787071639e+01,0.000000000000000000e+00
5.755203106799858404e+01,0.000000000000000000e+00
5.533520917529588701e+01,0.000000000000000000e+00
5.801575543018478953e+01,0.000000000000000000e+00
5.477357963986344203e+01,0.000000000000000000e+00
5.533565222570852171e+01,0.000000000000000000e+00
5.596383061452398522e+01,0.000000000000000000e+00
5.309734362948091047e+01,0.000000000000000000e+00
5.357755801399066087e+01,0.000000000000000000e+00
5.753113594241158069e+01,0.000000000000000000e+00
5.591143490344664002e+01,0.000000000000000000e+00
5.302763105548093847e+01,0.000000000000000000e+00
5.604097798519994456e+01,0.000000000000000000e+00
5.694050951064323129e+01,0.000000000000000000e+00
5.627456245543239532e+01,0.000000000000000000e+00
5.277776109677265026e+01,0.000000000000000000e+00
5.687910226583728246e+01,0.000000000000000000e+00
5.811932149636702860e+01,0.000000000000000000e+00
6.012353541944230528e+01,0.000000000000000000e+00
5.890729195130182205e+01,0.000000000000000000e+00
5.597345691151994629e+01,0.000000000000000000e+00
5.857099897595936255e+01,0.000000000000000000e+00
