value,error
5.268135622162140663e+01,0.000000000000000000e+00
4.803336422925187321e+01,0.000000000000000000e+00
4.856767761688785612e+01,0.000000000000000000e+00
5.037834693367480554e+01,0.000000000000000000e+00
4.795816193610583156e+01,0.000000000000000000e+00
5.300775816197315748e+01,0.000000000000000000e+00
4.906625261705539032e+01,0.000000000000000000e+00
4.725553391197194486e+01,0.000000000000000000e+00
5.058961815332776268e+01,0.000000000000000000e+00
5.095004364526126750e+01,0.000000000000000000e+00
5.281329004061431931e+01,0.000000000000000000e+00
5.199619587802572340e+01,0.000000000000000000e+00
5.445106349744897045e+01,0.000000000000000000e+00
4.840489039764008794e+01,0.000000000000000000e+00
5.040809490201557708e+01,0.000000000000000000e+00
5.429683989885086248e+01,0.000000000000000000e+00
5.323510965652091897e+01,0.000000000000000000e+00
5.423508630866518843e+01,0.000000000000000000e+00
4.785919884762905241e+01,0.000000000000000000e+00
5.173605340023296861e+01,0.000000000000000000e+00
5.289459349748053540e+01,0.000000000000000000e+00
5.429170591788104616e+01,0.000000000000000000e+00
5.468808491398394978e+01,0.000000000000000000e+00
4.923636875490583975e+01,0.000000000000000000e+00
5.346140541877415586e+01,0.000000000000000000e+00
4.976368528933242885e+01,0.000000000000000000e+00
5.272475144597638064e+01,0.000000000000000000e+00
5.296949626355509366e+01,0.000000000000000000e+00
5.404029250579569776e+01,0.000000000000000000e+00
5.418405190606375754e+01,0.000000000000000000e+00
5.415467779936641080e+01,0.000000000000000000e+00
5.113887307575801344e+01,0.000000000000000000e+00
5.273418392846444647e+01,0.000000000000000000e+00
5.384779533037788468e+01,0.000000000000000000e+00
5.072640136471879657e+01,0.000000000000000000e+00
5.682453988464136074e+01,0.000000000000000000e+00
5.395066835443844866e+01,0.000000000000000000e+00
5.282020530746729747e+01,0.000000000000000000e+00
5.305274437155599543e+01,0.000000000000000000e+00
5.441075313554749471e+01,0.000000000000000000e+00
5.343238410229483293e+01,0.000000000000000000e+00
5.241436789324486512e+01,0.000000000000000000e+00
5.718969574115764942e+01,0.000000000000000000e+00
5.618626987074442525e+01,0.000000000000000000e+00
5.418156715134625045e+01,0.000000000000000000e+00
5.257473136614468245e+01,0.000000000000000000e+00
5.434486572602610011e+01,0.000000000000000000e+00
5.498401796204715453e+01,0.000000000000000000e+00
5.467843515695790302e+01,0.000000000000000000e+00
5.145317490636377045e+01,0.000000000000000000e+00
5.331215031594518905e+01,0.000000000000000000e+00
5.218056446136073134e+01,0.000000000000000000e+00
5.286508320420007578e+01,0.000000000000000000e+00
5.545656655225820231e+01,0.000000000000000000e+00
5.412934169546733898e+01,0.000000000000000000e+00
5.107606827497579616e+01,0.000000000000000000e+00
5.916035849151076320e+01,0.000000000000000000e+00
5.688426924877234825e+01,0.000000000000000000e+00
5.609168736855828286e+01,0.000000000000000000e+00
5.366142300073279614e+01,0.000000000000000000e+00
5.461601371360365675e+01,0.000000000000000000e+00
5.698691201730765954e+01,0.000000000000000000e+00
5.470152456489842052e+01,0.000000000000000000e+00
5.302157841017772455e+01,0.000000000000000000e+00
5.716111794386085165e+01,0.000000000000000000e+00
5.287377292293455611e+01,0.000000000000000000e+00
5.627100581612210561e+01,0.000000000000000000e+00
5.400834504497309041e+01,0.000000000000000000e+00
5.586123428203117669e+01,0.000000000000000000e+00
5.285208455823923401e+01,0.000000000000000000e+00
5.466430190296214420e+01,0.000000000000000000e+00
5.957511573642080549e+01,0.000000000000000000e+00
5.763851642089954197e+01,0.000000000000000000e+00
5.389605725309719730e+01,0.000000000000000000e+00
5.834290316626284323e+01,0.000000000000000000e+00
5.687521755906205101e+01,0.000000000000000000e+00
5.552937339305048425e+01,0.000000000000000000e+00
5.691089859189784761e+01,0.000000000000000000e+00
5.844512426901753344e+01,0.000000000000000000e+00
5.753831822800906082e+01,0.000000000000000000e+00
6.036946912700576462e+01,0.000000000000000000e+00
5.888128340359853752e+01,0.000000000000000000e+00
5.830096608726784524e+01,0.000000000000000000e+00
5.704142331162479707e+01,0.000000000000000000e+00
5.551163532950663893e+01,0.000000000000000000e+00
5.763978730905351711e+01,0.000000000000000000e+00
5.501220876742023336e+01,0.000000000000000000e+00
5.585291161958623718e+01,0.000000000000000000e+00
5.646851244216831844e+01,0.000000000000000000e+00
5.557924613774105183e+01,0.000000000000000000e+00
5.855826364361210778e+01,0.000000000000000000e+00
5.722282910981869719e+01,0.000000000000000000e+00
5.711342738791333318e+01,0.000000000000000000e+00
5.901686559122232012e+01,0.000000000000000000e+00
5.817310145563240553e+01,0.000000000000000000e+00
5.637874308708020266e+01,0.000000000000000000e+00
5.833949034828341240e+01,0.000000000000000000e+00
6.231424088754809532e+01,0.000000000000000000e+00
5.625497908873626329e+01,0.000000000000000000e+00
5.715175722499260047e+01,0.000000000000000000e+00
5.666563527524341026e+01,0.000000000000000000e+00
5.914834883811781907e+01,0.000000000000000000e+00
5.417697040926607599e+01,0.000000000000000000e+00
5.300436384565453807e+01,0.000000000000000000e+00
5.808493791259548544e+01,0.000000000000000000e+00
5.985037824199099532e+01,0.000000000000000000e+00
5.611286924732747394e+01,0.000000000000000000e+00
5.520324804968929300e+01,0.000000000000000000e+00
6.035473182973046136e+01,0.000000000000000000e+00
