value,error
5.157822977954049293e+01,0.000000000000000000e+00
4.941604244141506541e+01,0.000000000000000000e+00
5.029859084472971631e+01,0.000000000000000000e+00
5.007235066714375904e+01,0.000000000000000000e+00
4.780404320270130114e+01,0.000000000000000000e+00
5.079256525646511733e+01,0.000000000000000000e+00
4.775855558501730513e+01,0.000000000000000000e+00
5.190656506860183583e+01,0.000000000000000000e+00
4.913058846782780620e+01,0.000000000000000000e+00
4.784474730124756547e+01,0.000000000000000000e+00
4.692552787314495077e+01,0.000000000000000000e+00
5.254721811941610810e+01,0.000000000000000000e+00
5.302175084265538629e+01,0.000000000000000000e+00
4.812496881783756919e+01,0.000000000000000000e+00
5.106466278081757082e+01,0.000000000000000000e+00
5.039745552921537097e+01,0.000000000000000000e+00
5.284586619516258565e+01,0.000000000000000000e+00
5.537111858752678017e+01,0.000000000000000000e+00
5.245343607333142444e+01,0.000000000000000000e+00
4.987355617523716944e+01,0.000000000000000000e+00
5.243855576341637459e+01,0.000000000000000000e+00
5.377540221740905224e+01,0.000000000000000000e+00
5.287812462755687903e+01,0.000000000000000000e+00
5.117899565947431739e+01,0.000000000000000000e+00
4.877493719589154608e+01,0.000000000000000000e+00
5.494044221274445050e+01,0.000000000000000000e+00
4.986396575965117961e+01,0.000000000000000000e+00
5.269471910300066497e+01,0.000000000000000000e+00
5.317657031506136178e+01,0.000000000000000000e+00
5.056931097728769231e+01,0.000000000000000000e+00
5.000815507983384833e+01,0.000000000000000000e+00
5.306125710808289142e+01,0.000000000000000000e+00
5.276324973101317539e+01,0.000000000000000000e+00
5.453781315173485211e+01,0.000000000000000000e+00
5.310980263562473169e+01,0.000000000000000000e+00
5.373806548294076890e+01,0.000000000000000000e+00
5.091973269483493425e+01,0.000000000000000000e+00
5.413864329684297871e+01,0.000000000000000000e+00
5.269552283245958080e+01,0.000000000000000000e+00
5.433407076328792584e+01,0.000000000000000000e+00
5.430104287538404861e+01,0.000000000000000000e+00
5.256415207960851887e+01,0.000000000000000000e+00
5.412928474565946146e+01,0.000000000000000000e+00
5.607578341810383193e+01,0.000000000000000000e+00
5.416212053747366184e+01,0.000000000000000000e+00
5.170700343046399183e+01,0.000000000000000000e+00
5.903951312170649857e+01,0.000000000000000000e+00
5.775297322503011799e+01,0.000000000000000000e+00
5.603300705475620447e+01,0.000000000000000000e+00
5.456736615847763971e+01,0.000000000000000000e+00
5.835956808978213672e+01,0.000000000000000000e+00
5.355976590730906395e+01,0.000000000000000000e+00
5.379597968818456621e+01,0.000000000000000000e+00
5.342660992202127090e+01,0.000000000000000000e+00
5.457376855292545770e+01,0.000000000000000000e+00
5.173689638915187317e+01,0.000000000000000000e+00
5.533400785220850082e+01,0.000000000000000000e+00
5.396268804038493272e+01,0.000000000000000000e+00
5.605437609261913678e+01,0.000000000000000000e+00
5.218123823086324364e+01,0.000000000000000000e+00
5.696544637811113176e+01,0.000000000000000000e+00
5.573314735380537144e+01,0.000000000000000000e+00
5.403792704235695510e+01,0.000000000000000000e+00
5.501996729087429827e+01,0.000000000000000000e+00
5.392390977099354643e+01,0.000000000000000000e+00
5.439298255001574489e+01,0.000000000000000000e+00
5.437911655897889318e+01,0.000000000000000000e+00
5.704679958975734877e+01,0.000000000000000000e+00
5.673690459974970679e+01,0.000000000000000000e+00
5.576456146666781422e+01,0.000000000000000000e+00
5.376270659571168409e+01,0.000000000000000000e+00
5.860303317706529214e+01,0.000000000000000000e+00
5.782149277320707625e+01,0.000000000000000000e+00
5.404445574852665857e+01,0.000000000000000000e+00
5.176383739212735691e+01,0.000000000000000000e+00
5.521760687324103145e+01,0.000000000000000000e+00
5.829598257192045452e+01,0.000000000000000000e+00
5.759535637764514604e+01,0.000000000000000000e+00
5.829054891120080129e+01,0.000000000000000000e+00
5.812534785605557630e+01,0.000000000000000000e+00
5.602750992368702043e+01,0.000000000000000000e+00
5.653866234311021799e+01,0.000000000000000000e+00
5.737131993173191091e+01,0.000000000000000000e+00
5.241808477875260053e+01,0.000000000000000000e+00
5.537576364092507220e+01,0.000000000000000000e+00
5.784427744000817029e+01,0.000000000000000000e+00
5.606419918853585926e+01,0.000000000000000000e+00
5.645883096253696465e+01,0.000000000000000000e+00
5.598876668583291405e+01,0.000000000000000000e+00
5.665653382205525190e+01,0.000000000000000000e+00
6.005440867977209507e+01,0.000000000000000000e+00
5.607214596574581122e+01,0.000000000000000000e+00
5.992920253031333289e+01,0.000000000000000000e+00
5.855104540526024692e+01,0.000000000000000000e+00
5.945191742552720626e+01,0.000000000000000000e+00
5.730961970873767797e+01,0.000000000000000000e+00
5.868882920982971996e+01,0.000000000000000000e+00
5.868717109041027413e+01,0.000000000000000000e+00
6.009084149110120165e+01,0.000000000000000000e+00
5.998358087846856534e+01,0.000000000000000000e+00
5.608225027237640603e+01,0.000000000000000000e+00
5.943891381468670687e+01,0.000000000000000000e+00
5.851874774615390606e+01,0.000000000000000000e+00
6.028353526574255028e+01,0.000000000000000000e+00
5.494259911594342327e+01,0.000000000000000000e+00
5.680805953035591216e+01,0.000000000000000000e+00
6.020300770269695079e+01,0.000000000000000000e+00
5.840164270533401236e+01,0.000000000000000000e+00
5.894445437973776336e+01,0.000000000000000000e+00
5.764609619772474502e+01,0.000000000000000000e+00
5.981643390301768193e+01,0.000000000000000000e+00
5.849871058970913396e+01,0.000000000000000000e+00
5.817525442362877186e+01,0.000000000000000000e+00
5.789145643528363649e+01,0.000000000000000000e+00
6.167147861536793130e+01,0.000000000000000000e+00
6.367710772893309468e+01,0.000000000000000000e+00
5.905717940300663571e+01,0.000000000000000000e+00
5.675599178773318698e+01,0.000000000000000000e+00
6.223414269520517905e+01,0.000000000000000000e+00
6.363006176031760930e+01,0.000000000000000000e+00
5.888207623356257869e+01,0.000000000000000000e+00
5.856895431335777857e+01,0.000000000000000000e+00
6.130627320372281730e+01,0.000000000000000000e+00
5.987482101667482226e+01,0.000000000000000000e+00
5.860132057407416539e+01,0.000000000000000000e+00
6.031946484434185152e+01,0.000000000000000000e+00
6.156429141075042821e+01,0.000000000000000000e+00
5.420708291318779004e+01,0.000000000000000000e+00
6.164802592518635294e+01,0.000000000000000000e+00
6.255472936856712352e+01,0.000000000000000000e+00
6.239967748678021309e+01,0.000000000000000000e+00
5.915393732841639718e+01,0.000000000000000000e+00
6.318181165552687872e+01,0.000000000000000000e+00
6.372642360038340570e+01,0.000000000000000000e+00
6.355408801776674466e+01,0.000000000000000000e+00
5.785412062078663098e+01,0.000000000000000000e+00
5.935459409804914088e+01,0.000000000000000000e+00
6.410000458903076037e+01,0.000000000000000000e+00
6.260075051029338766e+01,0.000000000000000000e+00
5.952728295679760606e+01,0.000000000000000000e+00
5.989657573109645483e+01,0.000000000000000000e+00
6.297727326191571962e+01,0.000000000000000000e+00
6.048026080494602752e+01,0.000000000000000000e+00
6.014881323936440793e+01,0.000000000000000000e+00
6.019266119038072560e+01,0.000000000000000000e+00
6.255633806864459956e+01,0.000000000000000000e+00
5.894649883960472181e+01,0.000000000000000000e+00
6.082490942142727874e+01,0.000000000000000000e+00
6.156705062542788909e+01,0.000000000000000000e+00
6.234570152707892987e+01,0.000000000000000000e+00
5.851286827095176335e+01,0.000000000000000000e+00
6.342665798603935912e+01,0.000000000000000000e+00
6.301746843972318857e+01,0.000000000000000000e+00
6.273915997134045597e+01,0.000000000000000000e+00
6.368429218363985456e+01,0.000000000000000000e+00
6.287817525121133144e+01,0.000000000000000000e+00
6.360610259813456935e+01,0.000000000000000000e+00
6.161531106449201900e+01,0.000000000000000000e+00
6.305281649559011470e+01,0.000000000000000000e+00
6.444797719781712431e+01,0.000000000000000000e+00
6.085224869327647923e+01,0.000000000000000000e+00
6.058158901971355448e+01,0.000000000000000000e+00
6.310533221374672763e+01,0.000000000000000000e+00
6.218898492804989786e+01,0.000000000000000000e+00
5.763525983039137657e+01,0.000000000000000000e+00
6.276155164816783127e+01,0.000000000000000000e+00
6.500035955953867983e+01,0.000000000000000000e+00
6.394258401500148636e+01,0.000000000000000000e+00
6.361455507335968207e+01,0.000000000000000000e+00
6.512595235638221425e+01,0.000000000000000000e+00
6.618852840281314798e+01,0.000000000000000000e+00
6.272108684078256857e+01,0.000000000000000000e+00
6.124117101472688063e+01,0.000000000000000000e+00
6.383089947154319077e+01,0.000000000000000000e+00
6.256536164388262478e+01,0.000000000000000000e+00
6.749358519001565071e+01,0.000000000000000000e+00
6.364850987366001789e+01,0.000000000000000000e+00
6.526189274110902261e+01,0.000000000000000000e+00
6.570545699127498551e+01,0.000000000000000000e+00
6.236253344712704916e+01,0.000000000000000000e+00
6.396221205226672168e+01,0.000000000000000000e+00
6.499259853724014135e+01,0.000000000000000000e+00
7.019656817091616574e+01,0.000000000000000000e+00
6.078051768987052128e+01,0.000000000000000000e+00
6.718350827299893524e+01,0.000000000000000000e+00
6.520063924334974104e+01,0.000000000000000000e+00
6.149399604759369709e+01,0.000000000000000000e+00
6.607545740287521596e+01,0.000000000000000000e+00
6.499447715016513882e+01,0.000000000000000000e+00
6.623368304436471021e+01,0.000000000000000000e+00
6.273138706351845428e+01,0.000000000000000000e+00
6.784082441240356331e+01,0.000000000000000000e+00
6.710666964462080841e+01,0.000000000000000000e+00
6.547812426589104007e+01,0.000000000000000000e+00
6.275527064650609077e+01,0.000000000000000000e+00
6.487054290754520025e+01,0.000000000000000000e+00
6.821374366443301085e+01,0.000000000000000000e+00
6.305971143140558866e+01,0.000000000000000000e+00
6.267486938877637215e+01,0.000000000000000000e+00
6.774429788728983226e+01,0.000000000000000000e+00
6.452744335721826019e+01,0.000000000000000000e+00
6.213292569644762864e+01,0.000000000000000000e+00
6.466510429473933641e+01,0.000000000000000000e+00
6.489451612034956440e+01,0.000000000000000000e+00
6.889724616837193594e+01,0.000000000000000000e+00
6.127045661078329886e+01,0.000000000000000000e+00
6.664079049678049671e+01,0.000000000000000000e+00
6.657847438766194159e+01,0.000000000000000000e+00
6.564830811030113011e+01,0.000000000000000000e+00
6.452939365671170435e+01,0.000000000000000000e+00
7.008318688889804093e+01,0.000000000000000000e+00
6.823260569096630945e+01,0.000000000000000000e+00
6.369532187362192843e+01,0.000000000000000000e+00
