value,error
4.903620113472961606e+01,0.000000000000000000e+00
4.651399155305657729e+01,0.000000000000000000e+00
4.935578715620871293e+01,0.000000000000000000e+00
5.033918594797010826e+01,0.000000000000000000e+00
5.090571278209393569e+01,0.000000000000000000e+00
4.804163842468055634e+01,0.000000000000000000e+00
4.758601867060338719e+01,0.000000000000000000e+00
5.055371264705434697e+01,0.000000000000000000e+00
5.143153799747437205e+01,0.000000000000000000e+00
4.981002568802925623e+01,0.000000000000000000e+00
5.279280871809839937e+01,0.000000000000000000e+00
5.416262478403378822e+01,0.000000000000000000e+00
5.152488849288017292e+01,0.000000000000000000e+00
4.845119922371667087e+01,0.000000000000000000e+00
5.057838649454552638e+01,0.000000000000000000e+00
4.928429688887072757e+01,0.000000000000000000e+00
4.807221741865804177e+01,0.000000000000000000e+00
5.390720924823160942e+01,0.000000000000000000e+00
5.157221273911899573e+01,0.000000000000000000e+00
5.059663208919630506e+01,0.000000000000000000e+00
4.694581891153084285e+01,0.000000000000000000e+00
5.031729442323420187e+01,0.000000000000000000e+00
5.237262049815311116e+01,0.000000000000000000e+00
5.018658485761484656e+01,0.000000000000000000e+00
5.395568017184545795e+01,0.000000000000000000e+00
5.110093043162709137e+01,0.000000000000000000e+00
5.175159085839244710e+01,0.000000000000000000e+00
5.353370141577887864e+01,0.000000000000000000e+00
5.545515104802835538e+01,0.000000000000000000e+00
5.304550731191850588e+01,0.000000000000000000e+00
5.179640398081448183e+01,0.000000000000000000e+00
5.146786065153507650e+01,0.000000000000000000e+00
5.391038333807473748e+01,0.000000000000000000e+00
5.238514147334277737e+01,0.000000000000000000e+00
5.122669203481659395e+01,0.000000000000000000e+00
5.391186991696838504e+01,0.000000000000000000e+00
5.539627460548290827e+01,0.000000000000000000e+00
5.247529863117493676e+01,0.000000000000000000e+00
5.351118610419521104e+01,0.000000000000000000e+00
5.347402616577399925e+01,0.000000000000000000e+00
5.178986485028590181e+01,0.000000000000000000e+00
5.177246604067683222e+01,0.000000000000000000e+00
5.115787924503123207e+01,0.000000000000000000e+00
5.503652753770845862e+01,0.000000000000000000e+00
5.251953644562605916e+01,0.000000000000000000e+00
5.316714754624386075e+01,0.000000000000000000e+00
5.090790877514830015e+01,0.000000000000000000e+00
5.450068404770047437e+01,0.000000000000000000e+00
5.033859502010439968e+01,0.000000000000000000e+00
5.601945665213503389e+01,0.000000000000000000e+00
5.123474446231499257e+01,0.000000000000000000e+00
5.415043310735932636e+01,0.000000000000000000e+00
5.230712803275221034e+01,0.000000000000000000e+00
5.184496559470683508e+01,0.000000000000000000e+00
5.525385586863555432e+01,0.000000000000000000e+00
5.457737104716746757e+01,0.000000000000000000e+00
5.538596922330434325e+01,0.000000000000000000e+00
5.490779460854518845e+01,0.000000000000000000e+00
5.648143019506450457e+01,0.000000000000000000e+00
5.622389665336834952e+01,0.000000000000000000e+00
5.699039244869092613e+01,0.000000000000000000e+00
5.247729819562449904e+01,0.000000000000000000e+00
5.869176058385463790e+01,0.000000000000000000e+00
5.527231452568005921e+01,0.000000000000000000e+00
5.273451023117587511e+01,0.000000000000000000e+00
5.684637889456418236e+01,0.000000000000000000e+00
5.238275252142402394e+01,0.000000000000000000e+00
5.658110627344800037e+01,0.000000000000000000e+00
5.269210566301754284e+01,0.000000000000000000e+00
5.643189519575542334e+01,0.000000000000000000e+00
5.814960176226472299e+01,0.000000000000000000e+00
5.744372789075710273e+01,0.000000000000000000e+00
5.408899393406237976e+01,0.000000000000000000e+00
5.603576146209397280e+01,0.000000000000000000e+00
5.162198401398188707e+01,0.000000000000000000e+00
5.690664229238087302e+01,0.000000000000000000e+00
5.480604971595913355e+01,0.000000000000000000e+00
5.552953003641678720e+01,0.000000000000000000e+00
5.390282719326441452e+01,0.000000000000000000e+00
5.648180570596699823e+01,0.000000000000000000e+00
5.480014260189168596e+01,0.000000000000000000e+00
5.548823970031961750e+01,0.000000000000000000e+00
5.428986810988839551e+01,0.000000000000000000e+00
5.514619315926301368e+01,0.000000000000000000e+00
5.984364329384385428e+01,0.000000000000000000e+00
5.636101256742183807e+01,0.000000000000000000e+00
5.615714182805405841e+01,0.000000000000000000e+00
5.514941208761675284e+01,0.000000000000000000e+00
5.563737480619511189e+01,0.000000000000000000e+00
5.851767097147258312e+01,0.000000000000000000e+00
5.524073103469325474e+01,0.000000000000000000e+00
5.846552396403765073e+01,0.000000000000000000e+00
5.982956539893506687e+01,0.000000000000000000e+00
