value,error,error_size
4.922488063863085728e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.845322564200077409e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.946331280492475457e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.728461904905724822e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.892211237998833440e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.034521199569235961e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.879949354356645586e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.268709922551198588e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.763271074379419190e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.274644623232679663e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.457621091702358029e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.134299230001486336e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.618108136392378071e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.126276469525627277e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.180974531866088029e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.216882229796706838e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.343549034449689117e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.038083929220204737e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.132843470176932499e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.245016941465969751e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.036220216980594699e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.621371913965997180e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.990721201989655498e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.375456403199849120e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.347534736695110524e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.065663809345659274e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.172097077070596072e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.057940688129336593e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.003608092474635782e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.103732898121164396e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.131565185891272307e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.527293364051388380e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.090274332945699598e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.306382662143618489e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.093395791329255218e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.308163945334947442e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.308012921000903361e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.979367338267737608e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.265621145811822856e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.258714623129721843e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.334190775963853781e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.140390734703807141e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.614305397109049522e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.306132190717215025e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.353700494153424927e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.110585228240762490e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.399975835648380240e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.299884587905354039e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.522664226373036911e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.094646041444514850e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.320777411239469501e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.334129953319757789e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.404771080322683474e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.428975862969915056e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.502424967596331129e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.713943145004208191e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.441644480254295502e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.405361034096033990e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.555114527527156554e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.467545693737486090e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.245288181717339882e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.680765284282203709e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.476249788072581026e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.956331217906341635e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.518806540292825957e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.392695577979502985e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.274093711864590261e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.467020245255472588e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.751315143182677758e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.689272041512695210e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.555701825584804254e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.549527716423462920e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.641435324697404496e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.413688231515850902e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.713543636265933401e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.834802269098447169e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.408808287102900181e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.830371879746098074e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.391496018587924510e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.605946597521382557e+01,0.000000000000000000e+00,0.000000000000000000e+00
