value,error,error_size
2.057604651991361067e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.346465659958864691e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.842568148905012038e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.973165043790614348e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.153370554744961751e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.762701681492388772e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.642678825887709593e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.749449985990321821e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.088704442278788420e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.171740748918110597e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.224565297762601190e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000453291235705677e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.893653734390987253e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.993537747424789686e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.801561970342946850e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.109363542711121653e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.835354263589465873e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.886235386399899383e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.699616041202650862e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.715800054179458201e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.445152119237364730e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.661551386520635631e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.152593907095332071e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.822475140040000952e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.748038049332037502e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.818605505125356459e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.845810269044194385e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.010427847923000755e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.850025485588562546e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.060437973504029685e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.066337922208451516e+01,0.000000000000000000e+00,0.000000000000000000e+00
