value,error
5.224545324269266189e+01,0.000000000000000000e+00
4.735024488938053366e+01,0.000000000000000000e+00
5.093051172335473353e+01,0.000000000000000000e+00
5.148249327130861985e+01,0.000000000000000000e+00
5.367268892593580887e+01,0.000000000000000000e+00
5.635839522222069320e+01,0.000000000000000000e+00
5.427707237074842084e+01,0.000000000000000000e+00
5.728741983833752016e+01,0.000000000000000000e+00
5.365726263893510861e+01,0.000000000000000000e+00
5.509816528662889823e+01,0.000000000000000000e+00
5.714920222543207728e+01,0.000000000000000000e+00
5.790554038674599013e+01,0.000000000000000000e+00
5.790395990583356678e+01,0.000000000000000000e+00
5.679292607248678593e+01,0.000000000000000000e+00
5.906487256889451487e+01,0.000000000000000000e+00
5.911930339228660358e+01,0.000000000000000000e+00
5.922026552783664499e+01,0.000000000000000000e+00
6.233414330097536293e+01,0.000000000000000000e+00
6.111311736370712566e+01,0.000000000000000000e+00
6.115200903389104070e+01,0.000000000000000000e+00
6.238748024746408305e+01,0.000000000000000000e+00
5.929692574142995909e+01,0.000000000000000000e+00
6.419952375014753443e+01,0.000000000000000000e+00
6.112465536953016709e+01,0.000000000000000000e+00
6.601128047091782491e+01,0.000000000000000000e+00
6.512424096385977634e+01,0.000000000000000000e+00
6.900845764770031110e+01,0.000000000000000000e+00
6.521085796886633545e+01,0.000000000000000000e+00
6.485448822796533364e+01,0.000000000000000000e+00
6.676942420052478155e+01,0.000000000000000000e+00
6.845042842877101918e+01,0.000000000000000000e+00
6.674330956290636152e+01,0.000000000000000000e+00
6.525918173791974652e+01,0.000000000000000000e+00
6.938146255137156970e+01,0.000000000000000000e+00
7.049407183024879942e+01,0.000000000000000000e+00
7.477694948963404897e+01,0.000000000000000000e+00
7.026355468841808261e+01,0.000000000000000000e+00
7.135783988744877604e+01,0.000000000000000000e+00
7.125953148612470045e+01,0.000000000000000000e+00
7.092288721772546012e+01,0.000000000000000000e+00
7.231144646428825240e+01,0.000000000000000000e+00
7.269579523127239895e+01,0.000000000000000000e+00
7.340303955815751635e+01,0.000000000000000000e+00
7.455291224567621100e+01,0.000000000000000000e+00
7.275217347459526707e+01,0.000000000000000000e+00
7.300362968762408400e+01,0.000000000000000000e+00
7.565726779312336703e+01,0.000000000000000000e+00
7.696656030832703266e+01,0.000000000000000000e+00
7.727606301287906376e+01,0.000000000000000000e+00
7.677554285258963773e+01,0.000000000000000000e+00
7.808196384466405959e+01,0.000000000000000000e+00
7.618157478699691865e+01,0.000000000000000000e+00
7.488046816740298084e+01,0.000000000000000000e+00
7.846194300851668402e+01,0.000000000000000000e+00
7.636373830324926359e+01,0.000000000000000000e+00
7.624284454655543186e+01,0.000000000000000000e+00
7.858745999892512657e+01,0.000000000000000000e+00
8.112662529477381668e+01,0.000000000000000000e+00
7.938118471054575309e+01,0.000000000000000000e+00
7.721316740958535263e+01,0.000000000000000000e+00
8.280261896496742224e+01,0.000000000000000000e+00
8.321545250792567572e+01,0.000000000000000000e+00
7.830985603734835365e+01,0.000000000000000000e+00
7.929365901453891752e+01,0.000000000000000000e+00
7.967811467274042059e+01,0.000000000000000000e+00
8.229024158305612957e+01,0.000000000000000000e+00
7.877154617063017383e+01,0.000000000000000000e+00
8.126309161754684851e+01,0.000000000000000000e+00
8.201132372820866578e+01,0.000000000000000000e+00
7.831283084427053609e+01,0.000000000000000000e+00
8.044540986899177426e+01,0.000000000000000000e+00
8.034955736922989900e+01,0.000000000000000000e+00
8.051027604285935979e+01,0.000000000000000000e+00
8.159571883790115976e+01,0.000000000000000000e+00
8.157603136026149571e+01,0.000000000000000000e+00
8.039218620373343072e+01,0.000000000000000000e+00
7.847987910804732792e+01,0.000000000000000000e+00
8.108067609541808451e+01,0.000000000000000000e+00
7.785753085033307741e+01,0.000000000000000000e+00
7.948207431674630641e+01,0.000000000000000000e+00
8.090312421900006257e+01,0.000000000000000000e+00
7.886739010475024259e+01,0.000000000000000000e+00
8.221758704623931635e+01,0.000000000000000000e+00
7.731575938250028912e+01,0.000000000000000000e+00
7.936058304335404046e+01,0.000000000000000000e+00
7.725182600476621531e+01,0.000000000000000000e+00
7.865097147329022675e+01,0.000000000000000000e+00
8.135212784565237598e+01,0.000000000000000000e+00
7.647437648734094751e+01,0.000000000000000000e+00
7.706374208331932607e+01,0.000000000000000000e+00
7.971301073948352212e+01,0.000000000000000000e+00
7.736727488015017684e+01,0.000000000000000000e+00
7.614508615251486390e+01,0.000000000000000000e+00
7.890342308898914325e+01,0.000000000000000000e+00
7.587095479056151248e+01,0.000000000000000000e+00
7.690687632812192476e+01,0.000000000000000000e+00
7.500171728418844452e+01,0.000000000000000000e+00
7.565823362833069154e+01,0.000000000000000000e+00
7.443005419894853958e+01,0.000000000000000000e+00
7.604769420456398166e+01,0.000000000000000000e+00
7.396238581481327401e+01,0.000000000000000000e+00
7.435089501691481928e+01,0.000000000000000000e+00
7.128612190422416006e+01,0.000000000000000000e+00
7.322835774970833711e+01,0.000000000000000000e+00
7.477596683303097791e+01,0.000000000000000000e+00
7.515509289264829818e+01,0.000000000000000000e+00
7.251390541936765999e+01,0.000000000000000000e+00
7.266246790708855485e+01,0.000000000000000000e+00
7.078060500703611524e+01,0.000000000000000000e+00
7.389870979723544053e+01,0.000000000000000000e+00
7.142369149142710683e+01,0.000000000000000000e+00
6.986127231129178483e+01,0.000000000000000000e+00
7.115187394618845929e+01,0.000000000000000000e+00
6.927246156398784649e+01,0.000000000000000000e+00
7.125942716166153446e+01,0.000000000000000000e+00
7.120997229874028278e+01,0.000000000000000000e+00
6.089806684648782209e+01,0.000000000000000000e+00
6.454544161314019846e+01,0.000000000000000000e+00
6.601832602767440505e+01,0.000000000000000000e+00
7.149794767686043429e+01,0.000000000000000000e+00
6.474692200623036342e+01,0.000000000000000000e+00
6.417756548056381405e+01,0.000000000000000000e+00
6.058330111446517208e+01,0.000000000000000000e+00
6.245786214022538019e+01,0.000000000000000000e+00
6.218234403780272146e+01,0.000000000000000000e+00
5.999367866741098965e+01,0.000000000000000000e+00
5.826346088614572238e+01,0.000000000000000000e+00
5.796932538491210352e+01,0.000000000000000000e+00
6.255131974174234699e+01,0.000000000000000000e+00
5.882386113728155408e+01,0.000000000000000000e+00
5.713882636438561491e+01,0.000000000000000000e+00
5.630859190180973428e+01,0.000000000000000000e+00
5.549145294162286035e+01,0.000000000000000000e+00
5.742390928287989738e+01,0.000000000000000000e+00
5.711587803317240741e+01,0.000000000000000000e+00
5.137942331492394743e+01,0.000000000000000000e+00
5.439411250894692529e+01,0.000000000000000000e+00
5.392375390322131068e+01,0.000000000000000000e+00
5.336339668545818427e+01,0.000000000000000000e+00
5.054485612743549439e+01,0.000000000000000000e+00
5.257819679706556570e+01,0.000000000000000000e+00
4.998436897364241105e+01,0.000000000000000000e+00
5.143196606514525371e+01,0.000000000000000000e+00
4.916218313472948154e+01,0.000000000000000000e+00
4.656842874762481443e+01,0.000000000000000000e+00
4.885715037536337491e+01,0.000000000000000000e+00
4.864694879977613340e+01,0.000000000000000000e+00
5.037713338510602767e+01,0.000000000000000000e+00
4.447052649880532726e+01,0.000000000000000000e+00
4.454524209846537985e+01,0.000000000000000000e+00
4.823117218973102638e+01,0.000000000000000000e+00
4.834324266917132462e+01,0.000000000000000000e+00
4.413893256196585924e+01,0.000000000000000000e+00
4.330120040731382858e+01,0.000000000000000000e+00
4.515039171972041032e+01,0.000000000000000000e+00
4.236232563111795457e+01,0.000000000000000000e+00
4.315025357237509240e+01,0.000000000000000000e+00
4.287559773343834735e+01,0.000000000000000000e+00
4.243925456800850071e+01,0.000000000000000000e+00
4.367463278484993339e+01,0.000000000000000000e+00
3.813497859909467991e+01,0.000000000000000000e+00
3.865600251953068778e+01,0.000000000000000000e+00
3.957955407505095735e+01,0.000000000000000000e+00
3.777949616474051453e+01,0.000000000000000000e+00
3.654639802884235422e+01,0.000000000000000000e+00
3.426922841094877015e+01,0.000000000000000000e+00
3.439701165923735005e+01,0.000000000000000000e+00
3.308597227222347925e+01,0.000000000000000000e+00
3.989671663456132222e+01,0.000000000000000000e+00
3.296092206035320515e+01,0.000000000000000000e+00
3.472791546323737322e+01,0.000000000000000000e+00
3.183229238180004117e+01,0.000000000000000000e+00
3.377513860884968722e+01,0.000000000000000000e+00
3.425033181467831156e+01,0.000000000000000000e+00
3.272929665590810089e+01,0.000000000000000000e+00
3.518802209166222639e+01,0.000000000000000000e+00
3.135083583215745762e+01,0.000000000000000000e+00
3.445430280796076516e+01,0.000000000000000000e+00
2.655834704236126598e+01,0.000000000000000000e+00
2.681583384639300149e+01,0.000000000000000000e+00
2.885061850345114820e+01,0.000000000000000000e+00
2.699682913689568764e+01,0.000000000000000000e+00
2.572561123192118870e+01,0.000000000000000000e+00
2.659077156001323061e+01,0.000000000000000000e+00
2.734656336127739706e+01,0.000000000000000000e+00
2.876260568308384080e+01,0.000000000000000000e+00
2.821661667081363944e+01,0.000000000000000000e+00
2.297796101184560058e+01,0.000000000000000000e+00
2.459934505722914011e+01,0.000000000000000000e+00
2.162967327073558366e+01,0.000000000000000000e+00
2.236349599841504698e+01,0.000000000000000000e+00
2.448284517794716919e+01,0.000000000000000000e+00
2.832599748650626026e+01,0.000000000000000000e+00
2.363066250445136163e+01,0.000000000000000000e+00
2.364486693688203189e+01,0.000000000000000000e+00
2.282100480360727701e+01,0.000000000000000000e+00
2.358493141308743901e+01,0.000000000000000000e+00
2.387205445092063272e+01,0.000000000000000000e+00
2.400635782818118358e+01,0.000000000000000000e+00
2.113345828724294506e+01,0.000000000000000000e+00
2.017434587948271485e+01,0.000000000000000000e+00
2.246644835571732912e+01,0.000000000000000000e+00
1.780088988417773166e+01,0.000000000000000000e+00
1.988147727691118050e+01,0.000000000000000000e+00
2.173015520101821707e+01,0.000000000000000000e+00
1.858777395287521372e+01,0.000000000000000000e+00
2.302168631402949828e+01,0.000000000000000000e+00
2.036554893063635774e+01,0.000000000000000000e+00
2.135562653936985100e+01,0.000000000000000000e+00
1.741301574720034040e+01,0.000000000000000000e+00
2.107557243656997770e+01,0.000000000000000000e+00
2.181029778098959682e+01,0.000000000000000000e+00
2.253841506944511863e+01,0.000000000000000000e+00
1.965614306886397955e+01,0.000000000000000000e+00
2.264945585501913783e+01,0.000000000000000000e+00
2.128641296400666860e+01,0.000000000000000000e+00
2.159224318673717136e+01,0.000000000000000000e+00
2.043815813915513147e+01,0.000000000000000000e+00
2.298942174772635383e+01,0.000000000000000000e+00
2.579048132690296313e+01,0.000000000000000000e+00
2.031230470823561873e+01,0.000000000000000000e+00
2.155660567344126122e+01,0.000000000000000000e+00
2.304369686852396271e+01,0.000000000000000000e+00
2.226813091160579106e+01,0.000000000000000000e+00
2.090619384326740260e+01,0.000000000000000000e+00
1.757470204673160552e+01,0.000000000000000000e+00
1.861192259487079070e+01,0.000000000000000000e+00
2.085498263247646378e+01,0.000000000000000000e+00
2.321369454137768784e+01,0.000000000000000000e+00
2.354784517537237321e+01,0.000000000000000000e+00
2.168689204685759009e+01,0.000000000000000000e+00
2.195770893657090284e+01,0.000000000000000000e+00
2.325760453379834303e+01,0.000000000000000000e+00
2.084010665756319014e+01,0.000000000000000000e+00
1.961216384195808260e+01,0.000000000000000000e+00
2.627037112060529012e+01,0.000000000000000000e+00
1.892708478013216933e+01,0.000000000000000000e+00
2.437467204934702991e+01,0.000000000000000000e+00
2.327001748936979553e+01,0.000000000000000000e+00
2.139439241835382077e+01,0.000000000000000000e+00
2.384510163150458339e+01,0.000000000000000000e+00
2.226650860566348911e+01,0.000000000000000000e+00
2.666824482182534339e+01,0.000000000000000000e+00
2.599103950723544543e+01,0.000000000000000000e+00
3.026062310837651381e+01,0.000000000000000000e+00
2.679454791735455998e+01,0.000000000000000000e+00
2.746538781380362337e+01,0.000000000000000000e+00
2.784739917397417130e+01,0.000000000000000000e+00
3.050212521513328312e+01,0.000000000000000000e+00
2.836139932973201283e+01,0.000000000000000000e+00
2.778058071032771892e+01,0.000000000000000000e+00
3.100645989850452366e+01,0.000000000000000000e+00
2.991962505313622600e+01,0.000000000000000000e+00
3.294913521562916969e+01,0.000000000000000000e+00
2.782268513973268043e+01,0.000000000000000000e+00
2.920893171693016299e+01,0.000000000000000000e+00
3.105249282127318367e+01,0.000000000000000000e+00
2.951228021507722943e+01,0.000000000000000000e+00
3.270603235476500714e+01,0.000000000000000000e+00
3.299205093462919081e+01,0.000000000000000000e+00
3.460994259139737039e+01,0.000000000000000000e+00
3.292322744011378433e+01,0.000000000000000000e+00
3.412728624886342743e+01,0.000000000000000000e+00
3.469380020006027365e+01,0.000000000000000000e+00
3.338378981981392712e+01,0.000000000000000000e+00
3.447382887091698223e+01,0.000000000000000000e+00
3.449593483646588510e+01,0.000000000000000000e+00
3.755611846788411867e+01,0.000000000000000000e+00
3.815366928920185785e+01,0.000000000000000000e+00
3.803824761884527561e+01,0.000000000000000000e+00
3.905967537785448940e+01,0.000000000000000000e+00
3.908568443006894455e+01,0.000000000000000000e+00
3.918905608356245551e+01,0.000000000000000000e+00
3.689939630514717095e+01,0.000000000000000000e+00
4.373723979357740177e+01,0.000000000000000000e+00
3.886274485759484065e+01,0.000000000000000000e+00
4.277046317230108485e+01,0.000000000000000000e+00
4.581191828931537202e+01,0.000000000000000000e+00
4.175028495197633305e+01,0.000000000000000000e+00
4.412404824184314833e+01,0.000000000000000000e+00
4.811636197289437433e+01,0.000000000000000000e+00
4.385364907012120028e+01,0.000000000000000000e+00
5.075755797247511936e+01,0.000000000000000000e+00
4.595094128451999893e+01,0.000000000000000000e+00
4.586621595886771985e+01,0.000000000000000000e+00
4.725747137967061207e+01,0.000000000000000000e+00
4.664233993258979183e+01,0.000000000000000000e+00
5.010418063627719931e+01,0.000000000000000000e+00
5.032789737182245915e+01,0.000000000000000000e+00
4.946325033575593011e+01,0.000000000000000000e+00
5.163296906108082140e+01,0.000000000000000000e+00
5.282402296824617594e+01,0.000000000000000000e+00
5.614631946713682709e+01,0.000000000000000000e+00
5.429229474640709441e+01,0.000000000000000000e+00
5.375776275798418880e+01,0.000000000000000000e+00
5.244011545235888150e+01,0.000000000000000000e+00
5.403287760962233222e+01,0.000000000000000000e+00
