value,error
4.702841083262849509e+01,0.000000000000000000e+00
4.927321677629856111e+01,0.000000000000000000e+00
4.882455038106686374e+01,0.000000000000000000e+00
5.415520199604549134e+01,0.000000000000000000e+00
5.181198518664005093e+01,0.000000000000000000e+00
5.341348165705219486e+01,0.000000000000000000e+00
5.405343983898028171e+01,0.000000000000000000e+00
5.275847890467471757e+01,0.000000000000000000e+00
5.367653719490130726e+01,0.000000000000000000e+00
5.519996495689751725e+01,0.000000000000000000e+00
5.676547830604157241e+01,0.000000000000000000e+00
5.646859454094095554e+01,0.000000000000000000e+00
5.835791650713716905e+01,0.000000000000000000e+00
5.737378125136942231e+01,0.000000000000000000e+00
5.648038150224523690e+01,0.000000000000000000e+00
5.766026861667972270e+01,0.000000000000000000e+00
6.129247410397817930e+01,0.000000000000000000e+00
6.173288369948568288e+01,0.000000000000000000e+00
6.429337705077614373e+01,0.000000000000000000e+00
6.254102782224358492e+01,0.000000000000000000e+00
6.411085511543632265e+01,0.000000000000000000e+00
5.678015481960318311e+01,0.000000000000000000e+00
6.635853661050524011e+01,0.000000000000000000e+00
6.160218239044053945e+01,0.000000000000000000e+00
6.531657649865580595e+01,0.000000000000000000e+00
6.399664599733225145e+01,0.000000000000000000e+00
6.687781289715690036e+01,0.000000000000000000e+00
7.041991221100423104e+01,0.000000000000000000e+00
6.468661336194105616e+01,0.000000000000000000e+00
6.678592202720017212e+01,0.000000000000000000e+00
6.399679439425563032e+01,0.000000000000000000e+00
6.937996151410384016e+01,0.000000000000000000e+00
7.078180995288226995e+01,0.000000000000000000e+00
7.259790325921041187e+01,0.000000000000000000e+00
7.340858252759434777e+01,0.000000000000000000e+00
7.173588548046210178e+01,0.000000000000000000e+00
6.960964270167870893e+01,0.000000000000000000e+00
7.130158686334935680e+01,0.000000000000000000e+00
7.166190202186221825e+01,0.000000000000000000e+00
7.383881805532364240e+01,0.000000000000000000e+00
7.320826003791107439e+01,0.000000000000000000e+00
7.233897781878415856e+01,0.000000000000000000e+00
7.160803089691199830e+01,0.000000000000000000e+00
7.351302470139654588e+01,0.000000000000000000e+00
7.646596600330425986e+01,0.000000000000000000e+00
7.348617072504541170e+01,0.000000000000000000e+00
7.783210503463894270e+01,0.000000000000000000e+00
7.660866943123409101e+01,0.000000000000000000e+00
7.557500808190120267e+01,0.000000000000000000e+00
7.699516621460976751e+01,0.000000000000000000e+00
7.474720594279111197e+01,0.000000000000000000e+00
7.586767019496018349e+01,0.000000000000000000e+00
7.722538864723152585e+01,0.000000000000000000e+00
7.688035003073933638e+01,0.000000000000000000e+00
7.747334369373791674e+01,0.000000000000000000e+00
7.844447435480276454e+01,0.000000000000000000e+00
7.659530463612598794e+01,0.000000000000000000e+00
7.754850680583179212e+01,0.000000000000000000e+00
8.041198187927531649e+01,0.000000000000000000e+00
7.940425450798139195e+01,0.000000000000000000e+00
7.985583343176705284e+01,0.000000000000000000e+00
7.883783155727167014e+01,0.000000000000000000e+00
7.820210097970780794e+01,0.000000000000000000e+00
8.229882996099917136e+01,0.000000000000000000e+00
7.986409570603646557e+01,0.000000000000000000e+00
7.983265902978480710e+01,0.000000000000000000e+00
7.961213376634542271e+01,0.000000000000000000e+00
8.239180551661188190e+01,0.000000000000000000e+00
7.836605831878634376e+01,0.000000000000000000e+00
8.123821217482850443e+01,0.000000000000000000e+00
7.955354787869583788e+01,0.000000000000000000e+00
7.931526685638006313e+01,0.000000000000000000e+00
8.036970859513269261e+01,0.000000000000000000e+00
8.412100357051060939e+01,0.000000000000000000e+00
7.799825596405788986e+01,0.000000000000000000e+00
