value,error
5.315931561980110587e+01,0.000000000000000000e+00
5.183347516914469111e+01,0.000000000000000000e+00
4.873450442125360382e+01,0.000000000000000000e+00
5.132463730337498475e+01,0.000000000000000000e+00
5.851871871412543413e+01,0.000000000000000000e+00
5.432047145235356567e+01,0.000000000000000000e+00
5.508710264961371195e+01,0.000000000000000000e+00
5.358549032188809491e+01,0.000000000000000000e+00
5.797851474041708286e+01,0.000000000000000000e+00
5.573757940897942831e+01,0.000000000000000000e+00
5.453795417199588513e+01,0.000000000000000000e+00
5.712895598847209300e+01,0.000000000000000000e+00
5.914319516769272411e+01,0.000000000000000000e+00
5.695509454768976099e+01,0.000000000000000000e+00
5.792050524412726276e+01,0.000000000000000000e+00
6.220647407209412449e+01,0.000000000000000000e+00
5.780642208357209455e+01,0.000000000000000000e+00
6.423162621706971720e+01,0.000000000000000000e+00
6.105613933279514782e+01,0.000000000000000000e+00
6.571690691163003351e+01,0.000000000000000000e+00
6.517331489115500176e+01,0.000000000000000000e+00
6.340223676943394793e+01,0.000000000000000000e+00
6.530089761459490205e+01,0.000000000000000000e+00
6.700748863167785885e+01,0.000000000000000000e+00
6.477346757728638238e+01,0.000000000000000000e+00
6.747931902814383420e+01,0.000000000000000000e+00
6.542670647824681396e+01,0.000000000000000000e+00
6.803587306595623829e+01,0.000000000000000000e+00
6.545053680556384279e+01,0.000000000000000000e+00
7.065520237380742685e+01,0.000000000000000000e+00
6.963345781954897973e+01,0.000000000000000000e+00
6.868542942062927636e+01,0.000000000000000000e+00
7.009928345315624654e+01,0.000000000000000000e+00
6.735722710542788150e+01,0.000000000000000000e+00
7.317617941565734441e+01,0.000000000000000000e+00
7.389663380891391853e+01,0.000000000000000000e+00
7.082862139892148434e+01,0.000000000000000000e+00
7.180061307172707075e+01,0.000000000000000000e+00
7.090729332042735678e+01,0.000000000000000000e+00
6.997162773891159304e+01,0.000000000000000000e+00
7.178830365744525466e+01,0.000000000000000000e+00
7.391007943455073814e+01,0.000000000000000000e+00
7.329332865349660153e+01,0.000000000000000000e+00
7.298967132508776956e+01,0.000000000000000000e+00
7.514987091651035200e+01,0.000000000000000000e+00
7.519181314658383997e+01,0.000000000000000000e+00
7.657527190492314162e+01,0.000000000000000000e+00
7.490315185711600066e+01,0.000000000000000000e+00
7.666518372802667614e+01,0.000000000000000000e+00
7.561140567587867167e+01,0.000000000000000000e+00
7.584164110733196651e+01,0.000000000000000000e+00
7.524031874638036754e+01,0.000000000000000000e+00
7.747540651643986109e+01,0.000000000000000000e+00
7.944452059130111365e+01,0.000000000000000000e+00
7.433082785127402303e+01,0.000000000000000000e+00
7.921971210997487844e+01,0.000000000000000000e+00
8.062663461457749747e+01,0.000000000000000000e+00
7.605335396554423255e+01,0.000000000000000000e+00
7.281831567386124959e+01,0.000000000000000000e+00
7.699281877053009282e+01,0.000000000000000000e+00
7.895097836812233538e+01,0.000000000000000000e+00
8.146465721714361052e+01,0.000000000000000000e+00
7.952493099477220539e+01,0.000000000000000000e+00
8.101232335852422750e+01,0.000000000000000000e+00
8.003141679185291935e+01,0.000000000000000000e+00
8.000497876977328815e+01,0.000000000000000000e+00
8.217685885844989002e+01,0.000000000000000000e+00
8.038627254638107900e+01,0.000000000000000000e+00
7.800169425682237545e+01,0.000000000000000000e+00
8.260005048888460522e+01,0.000000000000000000e+00
8.119468019410501824e+01,0.000000000000000000e+00
8.144795185587156539e+01,0.000000000000000000e+00
8.014161755797148601e+01,0.000000000000000000e+00
8.401550558361927301e+01,0.000000000000000000e+00
7.994510345135704199e+01,0.000000000000000000e+00
8.100022179330819938e+01,0.000000000000000000e+00
7.924039985602559000e+01,0.000000000000000000e+00
8.369546661415077438e+01,0.000000000000000000e+00
8.096924910883640791e+01,0.000000000000000000e+00
8.358004594864024739e+01,0.000000000000000000e+00
8.490065963057088538e+01,0.000000000000000000e+00
8.118168591625735075e+01,0.000000000000000000e+00
7.919389436193421261e+01,0.000000000000000000e+00
8.408199893227191524e+01,0.000000000000000000e+00
8.061357959246899441e+01,0.000000000000000000e+00
8.150082220038328273e+01,0.000000000000000000e+00
8.116953229086034582e+01,0.000000000000000000e+00
8.148218151321032110e+01,0.000000000000000000e+00
7.892887043282200921e+01,0.000000000000000000e+00
8.048952178860324125e+01,0.000000000000000000e+00
7.779994890369509619e+01,0.000000000000000000e+00
7.886242909722122363e+01,0.000000000000000000e+00
7.104460412929778101e+01,0.000000000000000000e+00
7.796664415152532968e+01,0.000000000000000000e+00
7.851495752046356813e+01,0.000000000000000000e+00
7.965184197899405660e+01,0.000000000000000000e+00
7.392943443391747849e+01,0.000000000000000000e+00
7.867273830574117710e+01,0.000000000000000000e+00
7.618294889579186702e+01,0.000000000000000000e+00
7.285196027069244451e+01,0.000000000000000000e+00
7.169198003981647105e+01,0.000000000000000000e+00
7.617912167494095854e+01,0.000000000000000000e+00
7.234673181275744014e+01,0.000000000000000000e+00
7.636230971254538247e+01,0.000000000000000000e+00
7.224132182522646417e+01,0.000000000000000000e+00
7.526757063792503288e+01,0.000000000000000000e+00
7.524873873698945204e+01,0.000000000000000000e+00
6.571340061607413929e+01,0.000000000000000000e+00
7.028765488011242724e+01,0.000000000000000000e+00
7.136255734028824804e+01,0.000000000000000000e+00
7.102062309775953963e+01,0.000000000000000000e+00
7.078807540451850855e+01,0.000000000000000000e+00
6.689500566831716810e+01,0.000000000000000000e+00
7.108603115881433610e+01,0.000000000000000000e+00
6.743880045086044106e+01,0.000000000000000000e+00
6.625556676126494438e+01,0.000000000000000000e+00
6.622382512968492563e+01,0.000000000000000000e+00
6.550548708084905059e+01,0.000000000000000000e+00
6.685919606082364908e+01,0.000000000000000000e+00
6.412001268071242066e+01,0.000000000000000000e+00
6.120771886757550106e+01,0.000000000000000000e+00
6.425995012648522220e+01,0.000000000000000000e+00
6.196418921992997753e+01,0.000000000000000000e+00
6.118953537947245280e+01,0.000000000000000000e+00
6.316006372022694393e+01,0.000000000000000000e+00
6.155849928699362295e+01,0.000000000000000000e+00
6.051830848484340208e+01,0.000000000000000000e+00
5.791184543259879547e+01,0.000000000000000000e+00
5.753867189485301736e+01,0.000000000000000000e+00
6.011458265979925386e+01,0.000000000000000000e+00
5.861117606093414878e+01,0.000000000000000000e+00
5.825377772524779374e+01,0.000000000000000000e+00
5.874213276891661906e+01,0.000000000000000000e+00
5.784706316901277745e+01,0.000000000000000000e+00
5.741257304432064501e+01,0.000000000000000000e+00
5.629209811701777255e+01,0.000000000000000000e+00
5.405682396036721116e+01,0.000000000000000000e+00
5.299250498915182561e+01,0.000000000000000000e+00
5.210752639705093259e+01,0.000000000000000000e+00
5.622922454139349924e+01,0.000000000000000000e+00
5.399243041118536013e+01,0.000000000000000000e+00
4.802802898049787217e+01,0.000000000000000000e+00
5.177636491304379973e+01,0.000000000000000000e+00
4.932248927810950789e+01,0.000000000000000000e+00
4.666089524542037736e+01,0.000000000000000000e+00
5.174712687174432091e+01,0.000000000000000000e+00
4.677516044121576044e+01,0.000000000000000000e+00
4.672568724537558182e+01,0.000000000000000000e+00
4.535529476034126617e+01,0.000000000000000000e+00
4.473057281236233962e+01,0.000000000000000000e+00
4.614641030868156690e+01,0.000000000000000000e+00
4.551815353214508519e+01,0.000000000000000000e+00
4.851756963703404324e+01,0.000000000000000000e+00
4.414196367111484420e+01,0.000000000000000000e+00
4.143456097247702985e+01,0.000000000000000000e+00
4.083342033405333638e+01,0.000000000000000000e+00
4.189244957771969524e+01,0.000000000000000000e+00
4.082459995596265401e+01,0.000000000000000000e+00
4.349820601556605482e+01,0.000000000000000000e+00
4.080452870001263932e+01,0.000000000000000000e+00
4.158629577927771237e+01,0.000000000000000000e+00
4.186006416854932866e+01,0.000000000000000000e+00
3.669284418620501498e+01,0.000000000000000000e+00
4.113790515320392416e+01,0.000000000000000000e+00
4.061349329486731818e+01,0.000000000000000000e+00
3.817771848773600851e+01,0.000000000000000000e+00
3.453045924063889061e+01,0.000000000000000000e+00
3.666901446627587546e+01,0.000000000000000000e+00
3.558505491822455014e+01,0.000000000000000000e+00
3.766611821401601645e+01,0.000000000000000000e+00
3.550291371664719264e+01,0.000000000000000000e+00
3.193258008988842889e+01,0.000000000000000000e+00
3.392611534422230335e+01,0.000000000000000000e+00
3.143690825380587128e+01,0.000000000000000000e+00
3.381209134577531472e+01,0.000000000000000000e+00
3.341351989744791950e+01,0.000000000000000000e+00
3.103388209133670017e+01,0.000000000000000000e+00
