value,error,error_size
1.811208827890504836e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.954112268567663691e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.887880609031111590e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.611525543869390020e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.216441217285418119e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.754503382480789142e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.843633910255181618e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.979655722980526988e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.786960893431666264e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.783479106959778449e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.651333842729903267e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.114909296076898926e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.516503058310441787e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.200996620215130406e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.002959724631109140e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.798586187951011439e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.278694485447744711e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.603598338614333585e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.747985560496270097e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.974190216870020720e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.095272779439468636e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.538173491907087254e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.866399703840369284e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.439853667526363878e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.290246691851166716e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.159918007027499343e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.027331678067101350e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.158277871258537672e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.002368340131955549e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.244272352361247513e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.771093578438639327e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.754995424498293488e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.115782758025697063e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.047690759901052360e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.664653065082598005e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.025658149022727628e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.950331805416292497e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.173081228535843934e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.594869451467576837e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.788551899658503075e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.923620071157644418e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.102329147084844152e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.025633929898192420e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.079360379583580709e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.791319599215379199e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.995878703903989404e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.835161563540089702e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.852038894654561219e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.094534574177023956e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.016593674371372913e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.943503109005118290e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.092146185659770197e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.211293887479394016e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.240396916533740779e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.083269719652713903e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.746902878590944752e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.982324346622807809e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.052294148627397874e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.982981593970475132e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.310378473535261179e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.302393434770984371e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.274151928658755750e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.878176461404657971e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.267313736879705033e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.183123405553537921e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.984539002867653323e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.768034810435000992e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.055092714790806241e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.842756324524907896e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.914959247436081924e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.926525645277422782e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.832369944150316243e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.136946190562850845e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.101769317886937927e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.147585887837209739e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.050272262146517477e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.217844778158769259e+01,0.000000000000000000e+00,0.000000000000000000e+00
