value,error
2.045309358528430721e+01,0.000000000000000000e+00
2.174823224402196686e+01,0.000000000000000000e+00
1.926623539633820670e+01,0.000000000000000000e+00
1.920821288267725180e+01,0.000000000000000000e+00
1.776807937558552908e+01,0.000000000000000000e+00
2.095365284638714343e+01,0.000000000000000000e+00
2.001248865542368094e+01,0.000000000000000000e+00
1.923063650554385262e+01,0.000000000000000000e+00
1.883322981932585449e+01,0.000000000000000000e+00
2.100716723695103738e+01,0.000000000000000000e+00
1.736899605530667401e+01,0.000000000000000000e+00
1.791263787739780966e+01,0.000000000000000000e+00
2.027810759782045125e+01,0.000000000000000000e+00
1.981127665716814690e+01,0.000000000000000000e+00
1.899085142253186476e+01,0.000000000000000000e+00
2.426439816212251088e+01,0.000000000000000000e+00
1.945277264580726850e+01,0.000000000000000000e+00
1.681499318880046800e+01,0.000000000000000000e+00
1.850827329743377447e+01,0.000000000000000000e+00
2.018606541144385247e+01,0.000000000000000000e+00
2.050871692952506820e+01,0.000000000000000000e+00
1.786281534267866888e+01,0.000000000000000000e+00
1.922353865256598127e+01,0.000000000000000000e+00
2.048493025168983905e+01,0.000000000000000000e+00
2.052516270458510306e+01,0.000000000000000000e+00
1.809998930584219323e+01,0.000000000000000000e+00
1.872083469051046123e+01,0.000000000000000000e+00
2.161379225511069180e+01,0.000000000000000000e+00
2.012967476437147241e+01,0.000000000000000000e+00
1.983018157521227209e+01,0.000000000000000000e+00
1.985253433298807124e+01,0.000000000000000000e+00
2.294050492760091942e+01,0.000000000000000000e+00
2.142365095755852877e+01,0.000000000000000000e+00
1.806354447367986538e+01,0.000000000000000000e+00
2.133668044432944555e+01,0.000000000000000000e+00
2.135786560892206865e+01,0.000000000000000000e+00
2.093912990721270972e+01,0.000000000000000000e+00
2.021533447243235670e+01,0.000000000000000000e+00
1.818676674788693148e+01,0.000000000000000000e+00
1.664408529074686527e+01,0.000000000000000000e+00
2.003817866292884631e+01,0.000000000000000000e+00
1.931531745645445852e+01,0.000000000000000000e+00
1.914800256361542807e+01,0.000000000000000000e+00
2.201141917962538486e+01,0.000000000000000000e+00
1.996658121915370643e+01,0.000000000000000000e+00
1.815248377990236506e+01,0.000000000000000000e+00
2.046769848432856165e+01,0.000000000000000000e+00
1.878377718547592323e+01,0.000000000000000000e+00
1.661686846853362098e+01,0.000000000000000000e+00
2.219281497434927175e+01,0.000000000000000000e+00
1.902784257105179577e+01,0.000000000000000000e+00
1.818112985753397481e+01,0.000000000000000000e+00
1.936913556094058464e+01,0.000000000000000000e+00
2.284309879901937279e+01,0.000000000000000000e+00
1.692916629055392974e+01,0.000000000000000000e+00
1.747157066626799349e+01,0.000000000000000000e+00
1.833518892997005878e+01,0.000000000000000000e+00
2.176214334380709303e+01,0.000000000000000000e+00
1.903035779708142528e+01,0.000000000000000000e+00
1.973361168753147510e+01,0.000000000000000000e+00
1.937986850210737089e+01,0.000000000000000000e+00
1.923985955678560344e+01,0.000000000000000000e+00
2.291806699153002569e+01,0.000000000000000000e+00
1.749509883755957063e+01,0.000000000000000000e+00
2.180845058189667895e+01,0.000000000000000000e+00
1.898044821211829714e+01,0.000000000000000000e+00
1.837055879493403410e+01,0.000000000000000000e+00
1.761323389987074250e+01,0.000000000000000000e+00
1.826078130347387685e+01,0.000000000000000000e+00
1.955606735693358900e+01,0.000000000000000000e+00
2.027715272349229991e+01,0.000000000000000000e+00
1.983921921944577704e+01,0.000000000000000000e+00
1.860686263337476376e+01,0.000000000000000000e+00
1.983042610479505896e+01,0.000000000000000000e+00
2.045200358050251666e+01,0.000000000000000000e+00
1.811572283796604310e+01,0.000000000000000000e+00
2.219159406823689551e+01,0.000000000000000000e+00
1.869032539894587686e+01,0.000000000000000000e+00
1.915722412591498625e+01,0.000000000000000000e+00
2.078700477046416140e+01,0.000000000000000000e+00
2.136151698256591303e+01,0.000000000000000000e+00
2.249027728171675733e+01,0.000000000000000000e+00
2.135886823903164000e+01,0.000000000000000000e+00
1.945592270528534584e+01,0.000000000000000000e+00
2.272062627888080044e+01,0.000000000000000000e+00
1.931147158546935572e+01,0.000000000000000000e+00
1.776577428727237162e+01,0.000000000000000000e+00
2.009869078847658841e+01,0.000000000000000000e+00
2.142943805940506863e+01,0.000000000000000000e+00
1.848647104707515254e+01,0.000000000000000000e+00
1.642090024137338489e+01,0.000000000000000000e+00
2.048656000215045481e+01,0.000000000000000000e+00
2.135653849456928910e+01,0.000000000000000000e+00
1.754305982008373377e+01,0.000000000000000000e+00
2.232113102557046247e+01,0.000000000000000000e+00
2.040529689500425903e+01,0.000000000000000000e+00
1.709365517987815153e+01,0.000000000000000000e+00
1.728369868836261247e+01,0.000000000000000000e+00
1.839754859029375567e+01,0.000000000000000000e+00
1.728735376504281618e+01,0.000000000000000000e+00
2.305021266925535883e+01,0.000000000000000000e+00
1.919476552398879576e+01,0.000000000000000000e+00
2.034385292104587251e+01,0.000000000000000000e+00
2.017917696971523966e+01,0.000000000000000000e+00
2.078861982772326655e+01,0.000000000000000000e+00
1.892031274804554641e+01,0.000000000000000000e+00
2.016768171881488669e+01,0.000000000000000000e+00
1.889301244254957268e+01,0.000000000000000000e+00
6.885729887523669390e+01,0.000000000000000000e+00
6.612510458252688750e+01,0.000000000000000000e+00
6.868948680047431310e+01,0.000000000000000000e+00
7.208174942537313257e+01,0.000000000000000000e+00
6.805218787020379523e+01,0.000000000000000000e+00
6.496560704124327401e+01,0.000000000000000000e+00
6.744739158629842279e+01,0.000000000000000000e+00
6.560953678481189399e+01,0.000000000000000000e+00
6.966375036302967771e+01,0.000000000000000000e+00
6.813508412700944916e+01,0.000000000000000000e+00
6.471235783471142611e+01,0.000000000000000000e+00
6.736053416367624891e+01,0.000000000000000000e+00
7.841798260533803955e+01,0.000000000000000000e+00
7.823037026986088449e+01,0.000000000000000000e+00
7.760372256053912565e+01,0.000000000000000000e+00
7.737155653754989260e+01,0.000000000000000000e+00
7.651326025078977011e+01,0.000000000000000000e+00
8.150251756695574556e+01,0.000000000000000000e+00
7.651731429723510303e+01,0.000000000000000000e+00
7.499138448814277069e+01,0.000000000000000000e+00
7.741444883144012579e+01,0.000000000000000000e+00
7.701428936201695308e+01,0.000000000000000000e+00
8.063084664399863755e+01,0.000000000000000000e+00
7.462365957511035219e+01,0.000000000000000000e+00
7.969278507376345999e+01,0.000000000000000000e+00
